Filename,Label,XMin,YMin,XMax,YMax,Area
tile_10500_12000.png,Lake,0.28908876,0.0850217,0.33140424,0.11300307,0.0011840452
tile_10500_12000.png,Lake,0.81728697,0.5352617,0.8489566,0.55367,0.0005829838
tile_10500_12000.png,Lake,0.008408019,0.4159305,0.048003715,0.48612618,0.0027794463
tile_10500_12000.png,Lake,0.029644353,0.5857183,0.21916854,0.95979446,0.070896484
tile_11000_10000.png,Lake,0.86754036,0.12965284,0.90908545,0.16813771,0.0015988576
tile_11000_10000.png,Lake,0.8674437,0.13891755,0.90298253,0.17655037,0.0013374273
tile_11000_10000.png,Lake,0.8749121,0.13533041,0.9100987,0.17544572,0.001411521
tile_11000_10000.png,Lake,0.776649,0.09227657,0.8303121,0.15765429,0.003508369
tile_11000_10000.png,Lake,0.7848409,0.08497188,0.8148897,0.10393607,0.00056985195
tile_11000_10000.png,Lake,0.8699899,0.14198653,0.89862984,0.16815393,0.0007494334
tile_11000_10000.png,Lake,0.7340545,0.035389993,0.7614894,0.053896368,0.0005077203
tile_11000_10500.png,Lake,0.7526395,0.926197,0.80085516,0.9669442,0.0019646555
tile_11000_10500.png,Lake,0.566176,0.8462259,0.61196876,0.88320637,0.0016934369
tile_11000_10500.png,Lake,0.6235306,0.9047865,0.661328,0.9407448,0.0013591296
tile_11000_10500.png,Lake,0.6953728,0.7668057,0.73429924,0.80851173,0.0016234664
tile_11000_10500.png,Lake,0.7470249,0.9175869,0.80453473,0.95851725,0.0023538969
tile_11000_10500.png,Lake,0.5614522,0.85572445,0.6093011,0.89019996,0.0016496143
tile_11000_10500.png,Lake,0.7054267,0.7734772,0.7410943,0.8074797,0.0012127869
tile_11000_10500.png,Lake,0.688845,0.7794898,0.72836965,0.81622964,0.0014521297
tile_11000_11000.png,Lake,0.00063448254,0.9459025,0.065037206,0.989104,0.0027822908
tile_11000_11000.png,Lake,0.008368482,0.9445059,0.054211628,0.982831,0.0017569446
tile_11000_12000.png,Lake,0.3763532,0.43158984,0.4770598,0.5362417,0.010539135
tile_11000_12000.png,Lake,0.39050213,0.057470977,0.48420244,0.18051933,0.01152967
tile_11000_12000.png,Lake,0.8191763,0.8806368,0.8802433,0.92404807,0.0026509943
tile_11000_12000.png,Lake,0.3466752,0.316307,0.40307423,0.38116774,0.0036580835
tile_11000_12000.png,Lake,0.484905,0.48925978,0.5444801,0.5224651,0.0019782102
tile_11000_12000.png,Lake,0.8071782,0.931416,0.8479091,0.9802027,0.001987126
tile_11000_12000.png,Lake,0.56191874,0.28750584,0.6048414,0.3125945,0.0010768728
tile_11000_12000.png,Lake,0.6065876,0.33410344,0.6426248,0.37139443,0.0013438631
tile_11000_12000.png,Lake,0.35566804,0.25717852,0.40674827,0.30617428,0.0025027147
tile_11000_12000.png,Lake,0.56585205,0.28012714,0.60800546,0.3038963,0.0010019518
tile_11000_12000.png,Lake,0.8177725,0.93237716,0.85890085,0.98216087,0.002047521
tile_11000_12000.png,Lake,0.5972136,0.337873,0.63837516,0.37532017,0.0015413824
tile_11000_12000.png,Lake,0.5044887,0.40444604,0.53921896,0.42574865,0.0007398451
tile_11000_12000.png,Lake,0.5416966,0.45873505,0.5697726,0.46940055,0.00029944468
tile_11000_12000.png,Lake,0.45546752,0.56488615,0.5005685,0.58296627,0.00081543106
tile_11000_12000.png,Lake,0.3685311,0.25236842,0.40508443,0.2848456,0.0011871485
tile_11000_12000.png,Lake,0.6492458,0.3508357,0.67763776,0.37413153,0.00066141394
tile_11000_12000.png,Lake,0.81558764,0.869864,0.8823574,0.9102796,0.0026985398
tile_11000_12000.png,Lake,0.49464512,0.40621826,0.53326035,0.43485233,0.0011057112
tile_11500_10500.png,Lake,0.71595687,0.1983685,0.79300797,0.28856903,0.00695005
tile_11500_10500.png,Lake,0.68234944,0.03427106,0.7295369,0.120461464,0.0040671052
tile_11500_10500.png,Lake,0.6835963,0.018697267,0.71853757,0.13937028,0.0042164666
tile_11500_10500.png,Lake,0.6867204,0.01296791,0.7348283,0.02805676,0.0007258932
tile_11500_10500.png,Lake,0.6889375,0.12631407,0.717604,0.14303792,0.00047941392
tile_11500_10500.png,Lake,0.6781404,0.013940985,0.7218741,0.029392933,0.0006757711
tile_11500_10500.png,Lake,0.682049,0.010895619,0.7295664,0.036448754,0.001214219
tile_11500_10500.png,Lake,0.70398253,0.12482374,0.72418576,0.14280048,0.00036318824
tile_11500_11000.png,Lake,0.33938608,0.15403569,0.44138432,0.19442236,0.00411937
tile_11500_11000.png,Lake,0.037669133,0.016300762,0.264433,0.13082998,0.025971087
tile_11500_11000.png,Lake,0.06420205,0.014342737,0.32263932,0.1608089,0.037852317
tile_11500_11000.png,Lake,0.07874278,0.015793605,0.21244612,0.13164513,0.015489737
tile_11500_11000.png,Lake,0.34374774,0.14645527,0.4356482,0.17718525,0.0028240995
tile_11500_11000.png,Lake,0.4464489,0.15423968,0.5938218,0.19518779,0.0060346425
tile_11500_11000.png,Lake,0.026124848,0.0,0.3637116,0.28874618,0.097476885
tile_11500_11000.png,Lake,0.24040638,0.12181055,0.313974,0.14721045,0.0018686102
tile_11500_11000.png,Lake,0.45461056,0.15222548,0.5473401,0.19897866,0.004335401
tile_11500_11000.png,Lake,0.07782436,0.012486887,0.16516677,0.12182196,0.009549588
tile_11500_11000.png,Lake,0.07083107,0.010687107,0.2406166,0.19594793,0.031454604
tile_11500_11500.png,Lake,0.0059375525,0.1363018,0.25762698,0.30816045,0.04325501
tile_11500_11500.png,Lake,0.007086277,0.1270211,0.21824172,0.25089353,0.026156338
tile_11500_11500.png,Lake,0.027220786,0.1544997,0.26095363,0.47469684,0.0748406
tile_11500_11500.png,Lake,0.00029081703,0.1364128,0.16041355,0.21315213,0.012287711
tile_11500_11500.png,Lake,0.011794865,0.07850488,0.25392777,0.36893365,0.07032236
tile_11500_11500.png,Lake,0.0,0.12669213,0.1704769,0.32297775,0.033462163
tile_11500_12000.png,Lake,0.7103111,0.027199313,0.7537914,0.111954324,0.0036851713
tile_11500_12000.png,Lake,0.7092185,0.022722054,0.7845313,0.12799375,0.007928305
tile_11500_12000.png,Lake,0.8204495,0.2300751,0.8623396,0.2661753,0.0015122424
tile_11500_12000.png,Lake,0.8237675,0.23747395,0.86212635,0.27783343,0.001548144
tile_11500_12000.png,Lake,0.7143295,0.032457557,0.7564157,0.08809054,0.0023413831
tile_11500_12000.png,Lake,0.867441,0.11657082,0.8941315,0.13507971,0.0004940112
tile_1500_2500.png,Lake,0.5158126,0.5777065,0.579228,0.6265492,0.0030973777
tile_1500_2500.png,Lake,0.69221437,0.58984226,0.72868925,0.6238947,0.0012420585
tile_1500_2500.png,Lake,0.5188167,0.566471,0.58554715,0.6174826,0.003404028
tile_1500_2500.png,Lake,0.5171975,0.5741656,0.58300406,0.60545725,0.002059197
tile_1500_2500.png,Lake,0.27410442,0.66817135,0.3061247,0.69138235,0.0007432226
tile_1500_2500.png,Lake,0.006651035,0.7905569,0.033178005,0.82247543,0.0008467018
tile_1500_2500.png,Lake,0.6873335,0.58439934,0.72868955,0.61594707,0.0013046886
tile_1500_2500.png,Lake,0.58009875,0.853683,0.617331,0.8785524,0.0009259438
tile_1500_2500.png,Lake,0.6854699,0.5941287,0.725323,0.6186547,0.000977437
tile_1500_2500.png,Lake,0.27189794,0.66524,0.30592728,0.68401545,0.0006389165
tile_1500_2500.png,Lake,0.27753016,0.6711204,0.3024603,0.68844837,0.00043198874
tile_1500_2500.png,Lake,0.28304133,0.66571146,0.31348845,0.6847721,0.00058034086
tile_1500_2500.png,Lake,0.58752507,0.85501206,0.6226108,0.8821563,0.00095237617
tile_1500_3000.png,Lake,0.108252935,0.09683635,0.13807392,0.120241344,0.00069796
tile_1500_3000.png,Lake,0.09876768,0.09064444,0.1391784,0.12564562,0.0014144226
tile_1500_3000.png,Lake,0.01069948,0.38484868,0.034120586,0.40768194,0.00053478015
tile_1500_3000.png,Lake,0.0057111816,0.38503858,0.036046553,0.42013994,0.0010648126
tile_1500_3000.png,Lake,0.11344615,0.10491864,0.14033644,0.12684613,0.0005896367
tile_1500_3000.png,Lake,0.06983229,0.35835978,0.11675631,0.37956682,0.0009951195
tile_1500_3000.png,Lake,0.0835772,0.37426454,0.11206918,0.39262614,0.0005231583
tile_1500_3000.png,Lake,0.08726638,0.3658964,0.11956435,0.38576335,0.0006416619
tile_1500_3000.png,Lake,0.012581514,0.38813576,0.04379009,0.42799374,0.001243911
tile_1500_4000.png,Lake,0.46404678,0.4550449,0.58157414,0.4961267,0.0048282375
tile_1500_4000.png,Lake,0.7998468,0.5965041,0.8425831,0.62160337,0.0010726501
tile_1500_4000.png,Lake,0.4681836,0.4506115,0.57283735,0.48147604,0.0032300893
tile_1500_4000.png,Lake,0.7974639,0.5845551,0.85105336,0.6154455,0.0016554003
tile_1500_4000.png,Lake,0.9781308,0.41800806,1.0,0.43307495,0.00032950062
tile_1500_4500.png,Lake,0.46670896,0.19200069,0.4924779,0.20814379,0.00041599048
tile_1500_4500.png,Lake,0.4610141,0.20157392,0.488305,0.2186837,0.0004669415
tile_1500_4500.png,Lake,0.46787387,0.20633455,0.4918173,0.22075902,0.00034537129
tile_1500_4500.png,Lake,0.46564975,0.18733071,0.50072116,0.21097226,0.0008291426
tile_1500_5000.png,Lake,0.8458455,0.31669328,0.8683379,0.3297385,0.00029341844
tile_1500_5500.png,Lake,0.34792748,0.66668457,0.374222,0.6825204,0.0004163955
tile_1500_5500.png,Lake,0.3423941,0.6697909,0.3728043,0.691083,0.0006474967
tile_1500_5500.png,Lake,0.9649908,0.61097854,0.9956755,0.62628436,0.00046965457
tile_1500_5500.png,Lake,0.3421982,0.6619443,0.37746707,0.6807245,0.0006623555
tile_1500_5500.png,Lake,0.3335074,0.6705803,0.36821032,0.6887436,0.0006303184
tile_1500_5500.png,Lake,0.24032481,0.46774068,0.26485264,0.48234603,0.00035823742
tile_1500_5500.png,Lake,0.23787367,0.47408414,0.26075557,0.49110362,0.00038943798
tile_1500_5500.png,Lake,0.235619,0.4663795,0.27287015,0.48726878,0.00077815
tile_1500_6000.png,Lake,0.08913108,0.593539,0.14640848,0.6516454,0.003328185
tile_1500_6000.png,Lake,0.4795371,0.71712863,0.5239412,0.74215716,0.0011113697
tile_1500_6000.png,Lake,0.28647882,0.5958745,0.32117668,0.61623114,0.0007063324
tile_1500_6000.png,Lake,0.08759431,0.5820631,0.16888425,0.6385805,0.0045942976
tile_1500_6000.png,Lake,0.034493905,0.53261966,0.106829,0.5607336,0.002033626
tile_1500_6000.png,Lake,0.48486686,0.713869,0.52191156,0.7342555,0.0007552125
tile_1500_6000.png,Lake,0.2866425,0.5880646,0.32637846,0.61101574,0.00091198535
tile_1500_6000.png,Lake,0.29338714,0.5914095,0.3226195,0.6081714,0.00048998976
tile_1500_6000.png,Lake,0.14689378,0.5816256,0.17247987,0.6042971,0.00058007543
tile_1500_6000.png,Lake,0.3886989,0.45479584,0.43523797,0.47598982,0.0009863481
tile_1500_6000.png,Lake,0.09071713,0.5985293,0.1375636,0.6393027,0.0019100895
tile_1500_6000.png,Lake,0.4783441,0.70758736,0.5278502,0.7311447,0.0011662332
tile_1500_6000.png,Lake,0.3007811,0.4384981,0.32770407,0.45905954,0.0005535747
tile_1500_6000.png,Lake,0.39706415,0.45109984,0.45017758,0.47084174,0.0010485597
tile_1500_6000.png,Lake,0.31298974,0.43417117,0.33750567,0.45358348,0.00047591075
tile_1500_6000.png,Lake,0.3098438,0.44195047,0.3299733,0.46328455,0.00042944445
tile_1500_6000.png,Lake,0.3065246,0.44521093,0.3244384,0.45964986,0.0002586559
tile_1500_6000.png,Lake,0.30772826,0.42885184,0.34530193,0.45276427,0.0008984776
tile_1500_6000.png,Lake,0.40383258,0.4551362,0.4461678,0.47494784,0.00083872955
tile_1500_6000.png,Lake,0.29973727,0.42030793,0.33433577,0.45154983,0.0010809227
tile_1500_6000.png,Lake,0.04260986,0.5286914,0.10051419,0.55148375,0.0013197751
tile_1500_6000.png,Lake,0.040984374,0.5468851,0.09516483,0.56540924,0.0010036479
tile_1500_6000.png,Lake,0.046837192,0.5389709,0.09990645,0.57149535,0.0017260493
tile_1500_6500.png,Lake,0.046262126,0.8017012,0.06845914,0.8224125,0.00045972902
tile_2000_4500.png,Lake,0.65862954,0.7395788,0.68800795,0.7559995,0.00048241476
tile_2000_4500.png,Lake,0.6650178,0.74424165,0.6891863,0.75894284,0.00035530553
tile_2000_4500.png,Lake,0.65515083,0.74833965,0.67569095,0.76026726,0.00024499441
tile_2000_4500.png,Lake,0.6510348,0.7445592,0.67933416,0.7639834,0.000549693
tile_2000_5500.png,Lake,0.7157341,0.6759762,0.7711074,0.70496124,0.001604995
tile_2000_5500.png,Lake,0.49438363,0.42055628,0.5294383,0.45592746,0.0012399256
tile_2000_5500.png,Lake,0.72074085,0.6719515,0.7631949,0.7007782,0.0012238112
tile_2000_5500.png,Lake,0.49823943,0.42299333,0.5400268,0.45025668,0.001139263
tile_2000_5500.png,Lake,0.56430155,0.31759202,0.59316766,0.33491004,0.00049990363
tile_2000_5500.png,Lake,0.5575582,0.32617748,0.5904047,0.3455064,0.00063488766
tile_2000_5500.png,Lake,0.568799,0.33411065,0.59381163,0.34910202,0.0003749734
tile_2000_5500.png,Lake,0.55953807,0.33006403,0.59170026,0.3513572,0.0006848347
tile_2000_5500.png,Lake,0.48842221,0.4136525,0.5324216,0.44857416,0.0015365306
tile_2000_5500.png,Lake,0.7141785,0.6649644,0.77092797,0.69966185,0.001969063
tile_2000_5500.png,Lake,0.56748,0.3378954,0.58712214,0.35563022,0.00034834948
tile_2000_5500.png,Lake,0.563405,0.31311628,0.6020332,0.33705896,0.0009248631
tile_2000_6000.png,Lake,0.24035826,0.85279304,0.3298706,0.9010602,0.0043205093
tile_2000_6000.png,Lake,0.9487242,0.92125905,0.9987637,0.99262744,0.0035712367
tile_2000_6000.png,Lake,0.29587248,0.79514056,0.34888837,0.8428651,0.0025301592
tile_2000_6000.png,Lake,0.21692005,0.7817836,0.29075772,0.84268063,0.004496496
tile_2000_6000.png,Lake,0.58344024,0.9540755,0.6224391,0.9795167,0.0009921761
tile_2000_6000.png,Lake,0.35679564,0.8479352,0.37538603,0.8638391,0.00029565953
tile_2000_6000.png,Lake,0.3580875,0.84066707,0.3790788,0.8623645,0.00045545658
tile_2000_6000.png,Lake,0.7266503,0.78565973,0.75905997,0.81080145,0.00081483467
tile_2000_6500.png,Lake,0.0,0.90865576,0.13564052,0.9909193,0.011158268
tile_2000_6500.png,Lake,0.35258493,0.53578585,0.40095446,0.56913465,0.0016130656
tile_2000_6500.png,Lake,0.8509017,0.3307746,0.89504844,0.35428643,0.00103797
tile_2000_6500.png,Lake,0.28065577,0.9545922,0.39890662,1.0,0.0053695077
tile_2000_6500.png,Lake,0.0,0.91755486,0.06719214,0.9904888,0.0049005896
tile_2000_6500.png,Lake,0.3073132,0.48854455,0.3768692,0.53062516,0.002926959
tile_2000_6500.png,Lake,0.8435047,0.33005962,0.8883545,0.35994154,0.0013401969
tile_2000_6500.png,Lake,0.30988088,0.4989899,0.401124,0.5622519,0.0057722237
tile_2000_6500.png,Lake,0.020412935,0.9245936,0.13318078,0.98380727,0.0066773943
tile_2000_6500.png,Lake,0.34715983,0.5230595,0.40674314,0.56667614,0.0025988244
tile_2000_6500.png,Lake,0.054613363,0.91195405,0.13493405,0.9793315,0.005411803
tile_2000_6500.png,Lake,0.31210646,0.49633613,0.37837854,0.5442681,0.0031765492
tile_2000_6500.png,Lake,0.31350052,0.5036922,0.36968172,0.53574437,0.0018007285
tile_2000_7000.png,Lake,0.013071197,0.5901627,0.12624045,0.6489514,0.006653075
tile_2000_7000.png,Lake,0.14062862,0.76495004,0.33751208,0.838898,0.014559131
tile_2000_7000.png,Lake,0.08974733,0.3364458,0.17663673,0.3762052,0.0034546698
tile_2000_7000.png,Lake,0.47186255,0.46643615,0.5389134,0.5024701,0.0024161064
